MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.leviton.com,,,,,,20000609,Lighting & Electrical,Wiring Devices & Wire,Wire & Receptacles,1500609,161-04720-00C,1610472000C 15A 125V Cord Conn,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),"Leviton Manufacturing Co., Inc.",Leviton®,Leviton,161-04720-00C,,Lighting & Electrical>Wiring Devices>Industrial Cord & Cable,"Leviton Manufacturing Co., Inc., Industrial Cord, 161-04720-00C",INDUSTRIAL CORD 15A,Leviton® 161-04720-00C Industrial Cord,"Leviton® Industrial Cord, 15 A",Industrial Cord,"High quality Leviton Industrial Cord built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Cord,Conductor Gauge/Count,,,Cord Type,,,Length,,,Voltage Rating,,,Amperage Rating,15,A,Jacket Material,,,Color,,,Standard/Approvals,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26121600,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.leviton.com,,,,,,20000610,Lighting & Electrical,Wiring Devices & Wire,Wire & Receptacles,1500610,R02-GUAC1-0BW,R02GUAC10BW 15A/USB Outlet Wh,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),"Leviton Manufacturing Co., Inc.",Leviton®,Leviton,R02-GUAC1-0BW,,Lighting & Electrical>Wiring Devices>Industrial Cord & Cable,"Leviton Manufacturing Co., Inc., Industrial Cord, R02-GUAC1-0BW",INDUSTRIAL CORD WH 15A,"Leviton® R02-GUAC1-0BW Industrial Cord, White","Leviton® Industrial Cord, 15 A, White","Industrial Cord, White","High quality Leviton Industrial Cord built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Cord,Conductor Gauge/Count,,,Cord Type,,,Length,,,Voltage Rating,,,Amperage Rating,15,A,Jacket Material,,,Color,White,,Standard/Approvals,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26121600,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.leviton.com,,,,,,20000611,Lighting & Electrical,Wiring Devices & Wire,Wire & Receptacles,1500611,R56-CBR15-00T,R56CBR1500T 15A Outlet LA,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),"Leviton Manufacturing Co., Inc.",Leviton®,Leviton,R56-CBR15-00T,,Lighting & Electrical>Wiring Devices>Industrial Cord & Cable,"Leviton Manufacturing Co., Inc., Industrial Cord, R56-CBR15-00T",INDUSTRIAL CORD 15A,Leviton® R56-CBR15-00T Industrial Cord,"Leviton® Industrial Cord, 15 A",Industrial Cord,"High quality Leviton Industrial Cord built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Cord,Conductor Gauge/Count,,,Cord Type,,,Length,,,Voltage Rating,,,Amperage Rating,15,A,Jacket Material,,,Color,,,Standard/Approvals,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26121600,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.leviton.com,,,,,,20000612,Industrial Supplies,General Maintenance & Repair,General Hardware & Tools,1500612,R20-05378-P00,R2005378P00 6-50R Welder Outet,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),"Leviton Manufacturing Co., Inc.",Leviton®,Leviton,R20-05378-P00,,Industrial Supplies>Maintenance & Repair>General Hardware,"Leviton Manufacturing Co., Inc., Industrial Component, R20-05378-P00",INDUSTRIAL COMPONENT,Leviton® R20-05378-P00 Industrial Component,Leviton® Industrial Component,Industrial Component,"High quality Leviton Industrial Component built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Material,,,Finish,,,Size,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27110000,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.southwire.com,,,,,,20000613,Lighting & Electrical,Wiring Devices & Wire,Wire & Receptacles,1500613,WC1V12W-SG-UPC,WC1V12WSGUPC 1G Cover Wh,-- Unbranded --,-- No Unilog Brand --,Southwire,Southwire/g Turner (6603),"Southwire Company, LLC",Southwire®,Southwire,WC1V12W-SG-UPC,,Lighting & Electrical>Wiring Devices>Industrial Cord & Cable,"Southwire Company, LLC, Industrial Cord, WC1V12W-SG-UPC, White",INDUSTRIAL CORD WH,"Southwire® WC1V12W-SG-UPC Industrial Cord, White","Southwire® Industrial Cord, White","Industrial Cord, White","High quality Southwire Industrial Cord built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Cord,Conductor Gauge/Count,,,Cord Type,,,Length,,,Voltage Rating,,,Amperage Rating,,,Jacket Material,,,Color,White,,Standard/Approvals,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26121600,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.leviton.com,,,,,,20000614,Lighting & Electrical,Wiring Devices & Wire,Wire & Receptacles,1500614,R51-GSRA1-THD,R5GSRA1THD 15A GFCI Plug,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),"Leviton Manufacturing Co., Inc.",Leviton®,Leviton,R51-GSRA1-THD,,Lighting & Electrical>Wiring Devices>Industrial Cord & Cable,"Leviton Manufacturing Co., Inc., Industrial Cord, R51-GSRA1-THD",INDUSTRIAL CORD 15A,Leviton® R51-GSRA1-THD Industrial Cord,"Leviton® Industrial Cord, 15 A",Industrial Cord,"High quality Leviton Industrial Cord built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Cord,Conductor Gauge/Count,,,Cord Type,,,Length,,,Voltage Rating,,,Amperage Rating,15,A,Jacket Material,,,Color,,,Standard/Approvals,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26121600,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.leviton.com,,,,,,20000615,Lighting & Electrical,Wiring Devices & Wire,Wire & Receptacles,1500615,R62-CBR15-00W,R62CBR1500W 15A Outlet Wh,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),"Leviton Manufacturing Co., Inc.",Leviton®,Leviton,R62-CBR15-00W,,Lighting & Electrical>Wiring Devices>Industrial Cord & Cable,"Leviton Manufacturing Co., Inc., Industrial Cord, R62-CBR15-00W",INDUSTRIAL CORD WH 15A,"Leviton® R62-CBR15-00W Industrial Cord, White","Leviton® Industrial Cord, 15 A, White","Industrial Cord, White","High quality Leviton Industrial Cord built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Cord,Conductor Gauge/Count,,,Cord Type,,,Length,,,Voltage Rating,,,Amperage Rating,15,A,Jacket Material,,,Color,White,,Standard/Approvals,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26121600,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.leviton.com,,,,,,20000616,Lighting & Electrical,Wiring Devices & Wire,Wire & Receptacles,1500616,S03-05226-IS,S0305226IS IV Switch / Pilot,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),"Leviton Manufacturing Co., Inc.",Leviton®,Leviton,S03-05226-IS,,Lighting & Electrical>Wiring Devices>Industrial Cord & Cable,"Leviton Manufacturing Co., Inc., Industrial Cord, S03-05226-IS",INDUSTRIAL CORD,Leviton® S03-05226-IS Industrial Cord,Leviton® Industrial Cord,Industrial Cord,"High quality Leviton Industrial Cord built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Cord,Conductor Gauge/Count,,,Cord Type,,,Length,,,Voltage Rating,,,Amperage Rating,,,Jacket Material,,,Color,,,Standard/Approvals,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26121600,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.leviton.com,,,,,,20000617,Lighting & Electrical,Wiring Devices & Wire,Wire & Receptacles,1500617,174-0CSB3-15W,174-OCSB3-15A Toggle 3-Way Switch Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Leviton Mfg Co (4927),"Leviton Manufacturing Co., Inc.",Leviton®,Leviton,174-0CSB3-15W,,Lighting & Electrical>Wiring Devices>Industrial Cord & Cable,"Leviton Manufacturing Co., Inc., Industrial Cord, 174-0CSB3-15W",INDUSTRIAL CORD WH 15A,"Leviton® 174-0CSB3-15W Industrial Cord, White","Leviton® Industrial Cord, 15 A, White","Industrial Cord, White","High quality Leviton Industrial Cord built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Cord,Conductor Gauge/Count,,,Cord Type,,,Length,,,Voltage Rating,,,Amperage Rating,15,A,Jacket Material,,,Color,White,,Standard/Approvals,,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26121600,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.leviton.com,,,,,,20000618,Industrial Supplies,General Maintenance & Repair,General Hardware & Tools,1500618,R50-0SL13-000,T50-0SL13000 1G Wallplate SS - Blank,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),"Leviton Manufacturing Co., Inc.",Leviton®,Leviton,R50-0SL13-000,,Industrial Supplies>Maintenance & Repair>General Hardware,"Leviton Manufacturing Co., Inc., Industrial Component, R50-0SL13-000",INDUSTRIAL COMPONENT SST SST,"Leviton® R50-0SL13-000 Industrial Component, Stainless Steel, Stainless Steel","Leviton® Industrial Component, Stainless Steel, Stainless Steel","Industrial Component, Stainless Steel, Stainless Steel","High quality Leviton Industrial Component built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Material,Stainless Steel,,Finish,,,Size,,,Additional Information,,,Color,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27110000,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
https://www.leviton.com,,,,,,20000619,Industrial Supplies,General Maintenance & Repair,General Hardware & Tools,1500619,R52-0PJ13-00W,R520PJ1300W 1G Wallplate Wh - Blank,-- Unbranded --,-- No Unilog Brand --,Leviton,Leviton Mfg Co (4927),"Leviton Manufacturing Co., Inc.",Leviton®,Leviton,R52-0PJ13-00W,,Industrial Supplies>Maintenance & Repair>General Hardware,"Leviton Manufacturing Co., Inc., Industrial Component, R52-0PJ13-00W",INDUSTRIAL COMPONENT WH,"Leviton® R52-0PJ13-00W Industrial Component, White","Leviton® Industrial Component, White","Industrial Component, White","High quality Leviton Industrial Component built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Component,Material,,,Finish,,,Size,,,Additional Information,,,Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27110000,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
,,,,,,20000620,Appliances,Large Appliances,Beverage Centers,1500620,XOU2470BCGS,XOU2470BCGS Tall Beverage Center SS,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),XO Appliance,XO®,XO Luxury,XOU2470BCGS,,Appliances & Consumer Electronics>Kitchen Appliances>Beverage Centers,"XO Appliance, Beverage Center, XO Under-Counter Collection, XOU2470BCGS",BEV CTR SST SST,"XO® XO Under-Counter Collection XOU2470BCGS Beverage Center, Stainless Steel, Stainless Steel","XO® Beverage Center, XO Under-Counter Collection, Stainless Steel, Stainless Steel","XO Under-Counter Collection Beverage Center, Stainless Steel, Stainless Steel","High quality XO Beverage Center built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Beverage Center,Series,XO Under-Counter Collection,,Capacity,,,Voltage Rating,,,Amperage Rating,,,Installation Type,,,Door Type,,,Number of Zones,,,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141503,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
,,,,,,20000621,Appliances,Large Appliances,Beverage Centers,1500621,XOU24BCGSR,XOU24BCGSR Beverage Center SS,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),XO Appliance,XO®,XO Luxury,XOU24BCGSR,,Appliances & Consumer Electronics>Kitchen Appliances>Beverage Centers,"XO Appliance, Beverage Center, XO Under-Counter Collection, XOU24BCGSR",BEV CTR SST SST,"XO® XO Under-Counter Collection XOU24BCGSR Beverage Center, Stainless Steel, Stainless Steel","XO® Beverage Center, XO Under-Counter Collection, Stainless Steel, Stainless Steel","XO Under-Counter Collection Beverage Center, Stainless Steel, Stainless Steel","High quality XO Beverage Center built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Beverage Center,Series,XO Under-Counter Collection,,Capacity,,,Voltage Rating,,,Amperage Rating,,,Installation Type,,,Door Type,,,Number of Zones,,,Material,Stainless Steel,,Color,Stainless Steel,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141503,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
,,,,,,20000622,Appliances,Large Appliances,Beverage Centers,1500622,XOU24WDZGBR,XOU24WDZGBR Beverage Center Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),XO Appliance,XO®,XO Luxury,XOU24WDZGBR,,Appliances & Consumer Electronics>Kitchen Appliances>Beverage Centers,"XO Appliance, Beverage Center, XO Under-Counter Collection, XOU24WDZGBR",BEV CTR BK,"XO® XO Under-Counter Collection XOU24WDZGBR Beverage Center, Black","XO® Beverage Center, XO Under-Counter Collection, Black","XO Under-Counter Collection Beverage Center, Black","High quality XO Beverage Center built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Beverage Center,Series,XO Under-Counter Collection,,Capacity,,,Voltage Rating,,,Amperage Rating,,,Installation Type,,,Door Type,,,Number of Zones,,,Material,,,Color,Black,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141503,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
,,,,,,20000623,Appliances,Small Appliances,Coffee Makers & Toasters,1500623,C7CDAAS3PD3,C7CDAAS3PD3 Café Drip Coffee Maker MB,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),"GE Appliances, a Haier company",Café™,Café Specialty,C7CDAAS3PD3,,Appliances & Consumer Electronics>Small Appliances>Coffee & Specialty Appliances,"Café, Coffee Maker, Specialty Drip Coffee Maker, C7CDAAS3PD3",COFFEE MAKER,"Café™ Specialty Drip Coffee Maker C7CDAAS3PD3 Coffee Maker, Matte Black","Café™ Coffee Maker, Specialty Drip Coffee Maker, Matte Black","Specialty Drip Coffee Maker Coffee Maker, Matte Black","High quality Café Coffee Maker built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Coffee Maker,Series,Specialty Drip Coffee Maker,,Capacity,,,Wattage Rating,,,Voltage Rating,,,Control Type,,,Housing Material,,,Color,Matte Black,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141526,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
,,,,,,20000624,Appliances,Small Appliances,Coffee Makers & Toasters,1500624,C7CDAAS4PW3,C7CDAAS4PW3 Café Drip Coffee Maker MW,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),"GE Appliances, a Haier company",Café™,Café Specialty,C7CDAAS4PW3,,Appliances & Consumer Electronics>Small Appliances>Coffee & Specialty Appliances,"Café, Coffee Maker, Specialty Drip Coffee Maker, C7CDAAS4PW3",COFFEE MAKER,"Café™ Specialty Drip Coffee Maker C7CDAAS4PW3 Coffee Maker, Matte White","Café™ Coffee Maker, Specialty Drip Coffee Maker, Matte White","Specialty Drip Coffee Maker Coffee Maker, Matte White","High quality Café Coffee Maker built for industrial endurance, precision engineering, and long service life.",,,,,,,,,,,,,,,,,,,,,,,,,,Coffee Maker,Series,Specialty Drip Coffee Maker,,Capacity,,,Wattage Rating,,,Voltage Rating,,,Control Type,,,Housing Material,,,Color,Matte White,,Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141526,,,1,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No
